"التَّوْريَةُ فِي البَدِيعِ، الإتْيَانُ بِلَفْظٍ لَهُ مَعْنَيان، مَعْنىً قَرِيبٌ ظَاهِرٌ غَيْرُ مَقْصُودٍ، وَمَعْنىً بَعِيدٌ خَفِيٌّ هُوَ المقْصُود","N A2 N . J1 A2 N A2 N N . N J1 N N N . A5 N J1 J1 N N"
"تَوَالَتِ الاحْتِجَاجَاتُ مِنْ مُخْتَلِفِ الْمَحَافِلِ الدَّوْلِيَّةِ عَلَى الْمُمَارَسَاتِ الصِّهْيُونِيَّةِ بِالأَرَاضِي الفِلَسْطِينِيَّةِ الْمُحْتَلَّةِ","V1 N A2 J1 N J1 A2 N J1 A2 N J1 J1"
"لِكُلِّ إِنْسَانٍ حَقُّ التَّمَتُّعِ بِكَافَّةِ الْحُقُوقِ وَالْحُرِّيَّاتِ دُونَمَا تَمْيِيزٍ مِنْ أَيِّ نَوْعٍ، وَلاَ سِيَّمَا التَّمْيِيزُ بِسَبَبِ الْعُنْصُرِ","A2 N N N N A2 N N N A4 N N N A2 N N . A4 A3 J2 N A2 N N"
"قَدْ» اِسْمُ فِعْلٍ مَبْنِيٌّ، وَالنُّونُ لِلْوِقَايَةِ وَالْيَاءُ ضَمِيرٌ مُتَّصِلٌ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ عَلَى أَنَّهُ مَفْعُولٌ بِه","A1 . N N J1 . A3 N A2 N A3 N N J1 J1 A2 N A2 N N A2 A5 N N A2 N"
"الإِنْجِيلُ يَقُولُ: لَيْسَ بِالْخُبْزِ وَحْدَهُ يَحْيَى الإِنْسَانُ، ثَمَّ الْكَلْبُ يَجِدُ لُقْمَتَهُ أَيْضاً لَكِنَّهُ يَجِدُهَا فِي الْفَضَلاَتِ","N V1 . V1 A2 N N N N N . J2 N V1 A3 N N N A4 N V1 N A2 N"
"مَا كَانَ قَرِيباً مِنْ أَنْ يَكُونَ صِرْفاً خَالِصاً لاَ شَائِبَةَ فِيهِ فَهُوَ بَعِيدٌ عَنِ الْفَسَادِ جِدّاً مِثْلُ الذَّهَبِ وَالْيَاقُوتِ","N V1 J1 A2 A5 V1 N J1 A3 N A2 N A4 N J1 A2 N N N N A3 N"
"يُقَدِّمُ التَّلْفازُ إِشْهارًا لِمَوادَّ غِذَائِيَّةٍ. . . إلخ» يُقَدِّمُ إِعْلاناً مُشَوِّقاً عَنْها يَجْلُبُ الْمُسْتَهْلِكَ إلى شِرائِه","V1 N N A2 N J1 . . . N . V1 N J1 A2 N V1 N A2 N N"
"إِنَّ تَمَاثِيلَ الزَّهْرَةِ لَيْسَتْ عَلَى نَحَافَةٍ وَدِقَّةٍ فِي الْخُصُورِ وَالأَطْرَافِ وَلَكِنَّهَا مِثَالُ الْجِسْمِ الْمَتِينِ الْمَنْسُوقِ","N N N V1 A2 N A5 N A2 N A4 N A4 A4 N N N J1 N"
"الأَفْعَى إِذا جَامَعَها الذَّكَرُ واسْمُهُ الأُفْعُوانُ تَحَوَّلَتْ إِلَيْهِ، فَإِنْ ظَفَرَتْ بِهِ أَكَلَتْ رَأْسَهُ مِنْ شِدَّةِ عِشْقِها لَهُ","N A5 N N N A4 N N N V1 A2 N . A4 A4 V1 A2 N V1 N N A2 N N N A2 N"
"الْحُرُوفُ الشَّمْسِيَّةُ هِيَ: ت، ث، د، ذ، ر، ز، س، ش، ص، ض، ط، ظ، ل، ن، أَيِ الْحُرُوفُ الَّتِي لاَ تُلْفَظُ قَبْلَهَ","N N N . N . N . N . N . N . N . N . N . N . N . N . N . A2 . N . N N N A3 V1 N N"
"الحَسُودُ لاَ يَسُودُ","J1 A3 V1"
"ِصْبِرْ عَلَى مَضَضِ الحَسُودِ فإنَّ صَبْرَكَ قَاتِله. فالنَّارُ تأْكُلُ بَعْضَهَا  إنْ لَمْ تَجِدْ مَا تَأكُل","N A2 N J1 A4 A4 N N V1 N . A4 N V1 A2 N N N A3 V1 N V1"
"حُرُوُف التَّوكِيدِ هِي: إنَّ أَنَّ، لامُ الابْتِدَاءِ، لاَمُ القَسَمِ، نُونُ التَّوكِيدِ الخَفِيفَةِ، نُونُ التَّوِكيدِ الثَّقِيلَة","N N N . N A5 . A3 N N . A3 N N . N N J1 . N N J1"
"مِرْوَحٌ يَدَوِيٌّ رَايَةٌ صَغِيرَةٌ دَائِرِيَّةٌ أَوْ مُرَبَّعَةٌ مِنْ وَرَقٍ أَوْ ثَوْبٍ تُحَرَّكُ بِاليَدِ لاسْتِجْلابِ الْهَوَاءِ فِي وَقْتِ الْحَرّ","N J1 N N J1 N A4 N A2 N A4 N N A2 N A3 N N A2 N J1"
"حَرَكَةٌ اِنْفِصالِيَّةٌ أَرادَتِ الْمَسَّ بِوَحْدَةِ الوَطَنِ بِالانْفِصالِ عَنْهُ، يَقودُها انْفِصالِيٌّ مُسَخَّرٌ وَراءهُ انْفِصالِيُّونَ","N N V1 N A2 N N A2 N A2 N . V1 N J1 J1 N N J1"
"لاَ يَبْدُو التَّشَابُهُ بَيْنَ الإِخْوَةِ إِلاَّ بِفِرَاسَةِ الْمُتَأَمِّلِ لِتَقَارُبِ الأَصْلِ وَفُرُوعِهِ وَتَبَاعُدِ الفُرُوعِ مُتَفَرِّقَاتٍ","A3 V1 N N N A2 A2 N N A3 N N A5 N N A5 N N N"
"مِنْ حُقُوقِ الإنْسَانِ أنْ يَتَمَتَّعَ كُلُّ مَوَاطِنٍ بِحُرِّيَّةِ التَّجَوُّلِ وَحُرِّيَّةِ الرَّأْيِ وَحُرِّيَّةِ الاعْتِقَادِ وَحُرِّيَّةِ التَّعْبِيرِ","A2 N N A5 V1 N N A2 N N A4 N N A4 N N A4 N N"
"إِنَّ الإنْسَانَ الْمَخْلُوقَ الْمُسَخَّرَ وَالضَّعيفَ الْمُسَيَّرَ لاَ يَلِيقُ بِهِ إِلاَّ التَّذَلُّلُ وَلاَ يَجُوزُ لَهُ إِلاَّ التَّوَاضُعُ","N N N J1 A3 N N A3 V1 A2 N A2 N A4 A3 V1 A2 N A2 N"
"لَوْ كَانَ الْمُقَامِرُ يَحْزَنُ عَلَى مِقْدَارِ مَا أَضَاعَهُ لَمَا عَادَ امْرُؤٌ قَطُّ إِلَى الْمُقَامَرَةِ بَعْدَ الخَسَارَةِ الأُولَى","A5 V1 N V1 A2 N N N A2 N V1 V1 N A2 N N N J1"
"ذَهَبَتْ يَوْماً إِلَى كُرْسِيِّ الِاعْتِرَافِ تَسْتَغْفِرُ الكَاهِنَ عَنْ مُخَالَفَةِ وَصِيَّةٍ مِنَ الوَصَايَا العَشْرِ الَّتِي حَفِظَتْهَا","V1 N A2 N N V1 N A2 J1 N A2 N N N V1 N"
"قُلْ لَوْ كانَ البَحْرُ مِداداً لِكَلِمات رَبِّي لَنَفِدَ البَحْرُ قَبْلَ أنْ تَنْفَدَ كَلِماتُ رَبِّي وَلَوْ جِئْنا بِمِثْلِهِ مَدَدا","V1 A5 V1 N N A3 N N N A3 V1 N N A5 V1 N N N A4 A5 V1 A2 N N V1"
"الْحَبَّةُ الْمَدْفُونَةُ فِي الأَرْضِ تَطْلُعُ فَوْقَ الأَرْضِ بِمَعُونَةِ الْمَاءِ الَّذِي يُذْهِبُ عَنْهَا أَذَى اليُبْسِ وَالْمَوْتِ","N J1 A2 N V1 N N A2 N N N V1 A2 N N N A4 N"
"فَإِذَا اسْتَفَزَّتْهَا امْرَأَةٌ وَعَارَكَتْهَا انْقَلَبَتْ إِلَى قِطَّةٍ مُتَنَمِّرَةٍ، سِلاَحُهَا أَظَافِرُهَا وَأَسْنَانُهَا وَلِسَانُهَا","A4 A5 V1 N N A5 V1 N V1 A2 N N N . N N N N A5 N N A5 N N"
"كَانَ فِي الْحَجِّ مَوَاقِفُ اهْتَزَّ لَهَا قَلْبِي وَأَرْوَعُهَا عَلَى مَا أَذْكُرُ مُشَاهَدَةُ الكَعْبَةِ وَطَوَافُ النَّاسِ حَوْلَهَا","V1 A2 N N V1 A2 N N N A5 J1 N A2 N V1 N N A5 N N N N"
"لَمْ يَقْتَنِعْ يَوْماً بِالأَوَامِرِ الصَّارِمَةِ الَّتِي يُلاحِقُهُ بِهَا لِلْحَيْلُولَةِ بَيْنَهُ وَبَيْنَ مَا تَصْبُو إلَيْهِ نَفْسُهُ","A3 V1 N A2 N J1 N V1 N A2 N A2 N N N A4 N N V1 A2 N N N"
"ما» النَّافِيَةِ تَدْخُلُ على الجُمْلَةِ الاسْمِيَّةِ وَتَعْمَلُ عَمَلَ أَخَواتِ لَيْسَ، أَيْ تَرْفَعُ الْمُبْتَدَأَ وَتَنْصِبُ الخَبَر","N . N N A2 N J1 A4 V1 N N V1 . N V1 N A4 V1 N"
"هُوَ مِن أَفضَلِهِمْ جَمِيعاً». و. فِي كُلِّ حَرْفٍ أَوِ اسْمٍ يَبْتَدِئُ بِهَمْزَةٍ مَا عَدَا الذِي سَيُذْكَرُ فِي هَمْزَةِ الوَصْل","N A2 V1 N N . . A4 . A2 N N A4 N V1 A2 N N N V1 N A1 V1 A2 V1 N N"
"اِسْتَعَرْنَا مِنْ حِكَايَاتِ الأَهْلِ عَنِ العِفْرِيتِ مَعَالِمَ الشَّخْصِيَّةِ الَّتِي سَتَقُضُّ مَضَاجِعَنَا فِي لَيَالِي الشِّتَاءِ","V1 A2 N N A2 N N J1 N A1 V1 N N A2 N N"
"لِيُخَلِّصُوا النَّاسَ مِنَ الآرَاءِ الفَاسِدَةِ الَّتِي تَضُرُّ النُّفُوسَ، وَالعَقَائِدَ الْخَبِيثَةَ الَّتِي تَضُرُّ أَصْحَابَهَا","A2 V1 N A2 N J1 N V1 N . A3 N J1 N V1 N N"
"يَتَكَوَّنُ الْمَنْزِلُ مِنْ أَرْبَعِ غُرَفٍ: غُرْفَةُ النَّوْمِ، وَغُرْفَةُ الطَّعَامِ، وَغُرْفَةُ الاسْتِقْبَالِ، وَغُرْفَةُ الأَوْلاَدِ","V1 N A2 N N . N N . A4 N N . A4 N N . A4 N N"
"إِلَى مَتَى يَجِبُ أَنْ تَبْقَى عَوَاطِفُكَ وَمَوَاقِفُكَ طَيَّ الكِتْمَانِ» اِسْتَعِينُوا عَلَى قَضَاءِ حَوَائِجِكُمْ بِالكِتْمَان","A2 J2 V1 A5 V1 N N A5 N N N N . N A2 N N N A2 N"
"دَائِرَةُ الانْقِلابِ الصَّيْفِيِّ» وَتُسَمَّى أَيْضاً دَائِرَةَ السَّرَطَانِ، وَتَقُومُ فِي نِصْفِ الكُرَةِ الشَّمَالِيِّ فِي نح","N N J1 . A3 V1 N N N . A4 V1 A2 N N J1 A2 V1"
"الْعَيْبُ فِي الرَّجُلِ الْمَذْكُورِ مَذْكُورٌ» هَلْ أَتَى عَلَى الإِنْسَانِ حِينٌ مِنَ الدَّهْرِ لَمْ يَكُنْ شَيْئاً مَذْكُورا","N A2 N J1 J1 . A3 V1 A2 N N A2 N A3 V1 N J1"
"لاَقَيْتُ مِنْهُ عِنْدَ الاعْتِقَالِ مِنْ أَشْجَانٍ وَأَنْكَادٍ تَأَثَّرَ مِنْهَا القَلْبُ وَإِنْ لَمْ تَتَأَثَّرْ بِهَا الأَجْسَادُ ","V1 A2 N N N A2 N A5 N N A2 N N A4 A5 A3 V1 A2 N N"
"يَبُولُ فِي الفِرَاشِ كَمَا أَبُولُ فِي هَذِهِ المِبْوَلَةِ الآنَ وَكَمَا يَبُولُ جَمِيعُ النَّاسِ فِي جَمِيعِ الْمَبَاوِلِ","V1 A2 N A4 V1 A2 N5 N N A4 A4 V1 N N A2 N N"
"يُحَاكِي جَمِيعَ مَا يَسْمَعُهُ مِنْ أَصْوَاتِ الطَّيْرِ وَأَنْوَاعِ سَائِرِ الْحَيَوَانِ مُحَاكَاةً شَدِيدَةً لِقُوَّةِ انْفِعَالِهِ","V1 N N V1 N A2 N N A5 N J1 N N J1 A2 N N N"
"حَرِيصٌ عَلَى احْتِرَامِ القَانُونِ» لَقَدْ جَاءكُمْ رَسُولٌ مِنْ أنْفُسِكُمْ عَزِيزٌ عَلَيْهِ مَا عَنِتُّمْ، حَرِيصٌ عَلَيْكُم","J1 A2 N N . A3 A1 V1 N N A2 N N N A2 N N V1 . J1 A2 N"
"رَأَيْتُ فِي مَدِينَتِنَا نُوراً إِلاَهِيّاً لاَ يَعْرِفُهُ إِلاَّ العَابِدُ الْمُتَبَتِّلُ الَّذِي يَهَبُ حَيَاتَهُ إِلَى الله","V1 A2 N N N J1 A3 V1 N A2 N N N V1 N N A2 N"
"سَواءٌ عَلَيَّ أَدَخَلْتَ أَمْ خَرَجْتَ». وَإِذَا كان بَعْدَها فِعْلانِ بِغَيْرِ هَمْزَةِ التَّسْوِيَةِ عُطِفَ الثّانِي بِـ أَ","N A2 V1 A4 V1 . . A4 A5 V1 N N A4 N A2 N V1 N N N J1 N N"
"فَمَنْ مَنَّ عَلَيْهِ خَالِقُهُ بِالعَقْلِ وَأَعَانَ عَلَى نَفْسِهِ بِالْمُثَابَرَةِ عَلَى الأَدَبِ وَالحِرْصِ عَلَيْهِ سَعِدَ حَظُّهُ","A4 A2 A2 A2 N N N A2 N A5 V1 A2 N N A2 N A2 N A4 N A2 N N N N"
"كَيْفَ أَصْبَحْتَ ». هـ. اسْمُ شَرْطٍ مَبْنِيٌّ، غَيْرُ جَازِمٍ يَقْتَرِنُ بِفِعْلَيْنِ مُضَارِعَيْنِ مُتَوَافِقَيْنِ لَفْظاً وَمَعْنى","J2 V1 . . N . N N J1 . N J1 V1 N N N V1 A5 N"
"وَصَفَ لَهُ جَمِيعَ مَا وَرَدَ فِي الشَّرِيعَةِ مِنْ وَصْفِ العَالَمِ الإِلَهِيِّ وَالجَنَّةِ وَالنَّارِ وَالحَشْرِ وَالحِسَابِ","V1 A2 N N N A4 V1 A2 N A2 V1 N J1 A3 N A3 N A3 N A3 N"
"وَلاَ يَكُونُ الْمَرْءُ نَبِيلاً حَتَّى يَكُونَ نَبِيلَ الرَّأْيِ، نَبِيلَ اللَّفْظِ. . . طَاهِرَ الثَّوْبِ مِنَ الفَحْشَاءِ","A4 A3 V1 N J1 A2 V1 N N . N N . . . N N A2 N"
"أَزْهَقَ روحَهُ» يَسْأَلونَكَ عَنِ الرُّوحِ، قُلِ الرُّوحُ مِنْ أَمْرِ رَبِّي وَما أُوتِيتُمْ منَ العِلْمِ إِلاَّ قَليلا","V1 N N . V1 N A2 N . V1 N A2 N N N A4 N N A2 N A2 J1"
"أَغَارَتْ طَائِرَاتُ العَدُوِّ عَلَى مُخَيَّمَاتِ اللاَّجِئِينَ الفِلَسْطِينِيِّينَ، وَسَقَطَ عَدَدٌ مِنَ القَتْلَى وَالجَرْحَى","V1 N N A2 N N N . A4 V1 N A2 N A4 N"
"مَهْمَا تَسْأَلْ لاَ تَنْتَظِرْ جَوَاباً». وَتَكُونُ مَفْعُولاً مُطْلَقاً إِذَا جَاءَ بَعْدَهَا فِعْلاَنِ مِنَ اللَّفْظِ نَفْسِه","J1 V1 A3 V1 N . . A4 V1 N J1 A5 V1 N N A4 N A2 N N N"
"أَيَّامُ الأُسْبُوعِ هِيَ: يَوْمُ الأَحَدِ وَالاثْنَيْنِ وَالثُّلاَثَاءِ وَالأَرْبِعَاءِ وَالْخَمِيسِ وَالْجُمُعَةِ وَالسَّبْت","N N N . N N A4 N A4 N A3 N A4 N A4 N A4 N"
"اِنْقَلَبَ الفَتَى نَاسِكاً وَقُورَ السَّمْتِ صَلْبَ القَسَمَاتِ يُرَوِّدُ نَفْسَهُ عَلَى أَلْوَانٍ مِنَ التَّقَشُّفِ وَالشَّظَفِ","V1 N N A5 V1 N N N V1 N N A2 N A2 N A3 N"
"تَغَيَّرَتْ أَحْوَالُ النَّاسِ فِي الأزْمِنَةِ الحَدِيثَةِ عَكْسَ مَا كَانَ عَلَيْهِ الأمْرُ في الأزْمِنَةِ الْمَاضِيَةِ","V1 N N A2 N J1 N N V1 A2 N N A2 N J1"
"فِي الإِنْسَانِ مِنْ جَمِيعِ طَبَائِعِ الْحَيَوَانِ أَشْكَالٌ مِنْ خَتْلِ الذِّئْبِ وَرَوَغَانِ الثَّعْلَبِ وَوُثُوبِ الأَسَدِ","A2 N A2 N N N N A2 V1 N A5 N N N N"
"يَدُورُ الْحَديثُ فِي أَخْبَارِ الصِّحَّةِ وَأَخْبَارِ الأَقَارِبِ وَمَصَائِبِ الوَقْتِ وَشَيْطَنَةِ الأَوْلاَدِ وَالبَنَاتِ","V1 N A2 N N A4 N N A5 N N A5 V1 N N A4 N"
"يَمْلِكُ ثَرْوَةً كَبِيرَةً» وَلاَ يُنْفِقُونَ نَفَقَةً صَغِيرَةً وَلاَ كَبِيرَةً وَلاَ يَقْطَعُونَ وَادِياً إِلاَّ كُتِبَ لَهُ","V1 N J1 . A4 A3 V1 N N A4 A3 J1 A4 A3 V1 A5 V1 A2 V1 A2 N"
"اِخْتَارَ النَّاسُ كُنْيَةَ الفَارُوقِ لِعُمَرَ تَعْظِيماً وَتَوْقِيراً، لأَنَّهُ كَانَ يُفَرِّقُ بَيْنَ الْحَقِّ وَالبَاطِلِ","V1 N A2 N N A2 N N N . A2 A5 N V1 V1 N N A4 N"
"جَاءَ إِلَى الْمَوْعِدِ قَبْلَ فَوَاتِ الأَوَانِ». ب. ظَرْفُ مَكَانٍ يَدُلُّ عَلَى التَّقَدُّمِ فِي الْمَكَانِ وَالْمَوْقِع","V1 A2 N N N N . . N . N N V1 A2 N A2 N A4 N"
"فَإِذَا كَانَ مِنْ قَوْلِ الْمُنْشِدِ وَقَرِيضِهِ وَمِنْ نَحْتِهِ وَتَحْبِيرِهِ، فَقَدْ بَلَغَ الغَايَةَ وَأَقَامَ النِّهَايَةَ","A4 A5 V1 A2 N N A5 N N A4 A2 N N N . A4 A1 V1 N A5 V1 N"
"مَنْ نَصَبَ نَفْسَهُ لِلنَّاسِ إِمَاماً فَعَلَيْهِ أَنْ يَبْدَأَ بِتَعْلِيمِ نَفْسِهِ وَتَقْوِيمِهَا فِي السِّيرَةِ وَالطُّعْمَةِ","A2 N N N A2 N N A4 A2 N A5 V1 A2 N N N A5 N N A2 N A3 N"
"نَالَ ثَوَاباً» جَزَاءً عَلَى عَمَلِ خَيْرٍ قَامَ بِهِ. فآتاهُمُ اللَّهُ ثَوابَ الدُّنْيا وَحُسْنَ ثَوابِ الآخِرَ","V1 N . N A2 N N V1 A2 N . A4 V1 N N N N A4 N N J1"
"وَلاَ يَكُونُ الْمَرْءُ نبيلا حتى يَكُونَ نَبِيلَ الرَّأْيِ، إِنْ وَافَقَ ذَلِكَ عِرْقاً صَالِحاً وَمَجْداً تَالِداً","A4 A3 V1 N J1 A2 V1 N N . N V1 N5 N J1 A5 N N"
"أَخَذَتْ ظُلْمَةُ اللَّيْلِ تَغْزُو الفَضاءَ» وَما يَسْتَوِي الأَعْمَى والبَصيرُ وَلا الظُّلُماتُ وَلا النُّور","V1 N N N V1 N . A4 N V1 N A3 N A4 A3 N A4 A3 N"
"إِرَادَةُ الشَّعْبِ هِيَ أَنْ تَعُمَّ الْمُسَاوَاةُ بَيْنَ جَمِيعِ الأَفْرَادِ، مُسَاوَاةً فِي الحُقُوقِ وَالوَاجِبَاتِ","V1 N N N A5 V1 N N N N . N A2 N A3 N"
