"تُؤَكِّدُ الأُمَمُ الْمُتَّحِدَةُ رَسْمِيّاً القَضَاءَ السَّرِيعَ عَلَى التَّمْيِيزِ العُنْصُرِيِّ فِي جَمِيعِ أَنْحَاءِ العَالَمِ بِكَافَّةِ أَشْكَالِهِ وَمَظَاهِرِهِ","V N J J N J على N J في N N N بNR NR وNR"
"حَضَرَ اللاَّعِبُونَ لَيْسَ الْحَكَمَ» فَالْمُسْتَثْنَى بَعْدَهَا يَجِبُ نَصْبُهُ لِأَنَّهُ خَبَرُهَا، وَاسْمُهَا ضَمِيرٌ مُسْتَتِرٌ يَعُودُ عَلَى الْمُسْتَثْنَى مِنْه","V N V N P فN NR V VR لأنR NR P وNR N Q V على N منR"
"والحُروفُ قِسْمانِ: حُروفٌ عامِلَةٌ: وَهِيَ ما أَحْدَثَتْ إِعْراباً وَتَغْيِيراً في غَيْرِها مِنَ الكَلِماتِ بِحُروفِ الجَرِّ والنَّصْبِ والجَزْم","وN N P N J P وR R V N وN في NR من N بN N وN وN"
"الْمُحَافَظَةُ تَقْسِيمٌ إِدَارِيٌّ فِي بَعْضِ البُلْدَانِ العَرَبِيَّةِ، الوِلاَيَةُ، الإِقْلِيمُ، يَتَوَلَّى إِدَارَتَهَا الْمُحَافِظُ، أَيِ الوَالِ","N N J في بN N J P N P N P V NR N P R Q"
"الْمَحْسُوبِيَّةُ مِنْ عَنَاصِرِ الفَسَادِ تَجْعَلُ الْحَسَبَ وَالنَّسَبَ فِي الْمَقَامِ الأَوَّلِ وَنَيْلَ الْحُظْوَةِ وَالتَّرْقِيَةِ بَدَلاً مِنَ العَمَلِ","N من N N V N وN في N J وN N وN N من N"
"التَّوْريَةُ فِي البَدِيعِ، الإتْيَانُ بِلَفْظٍ لَهُ مَعْنَيان، مَعْنىً قَرِيبٌ ظَاهِرٌ غَيْرُ مَقْصُودٍ، وَمَعْنىً بَعِيدٌ خَفِيٌّ هُوَ المقْصُود","N في Q P J بN لR N P N J Q N N P وN J J R N"
"تَوَالَتِ الاحْتِجَاجَاتُ مِنْ مُخْتَلِفِ الْمَحَافِلِ الدَّوْلِيَّةِ عَلَى الْمُمَارَسَاتِ الصِّهْيُونِيَّةِ بِالأَرَاضِي الفِلَسْطِينِيَّةِ الْمُحْتَلَّةِ","V N من J N J على N J بN J J"
"لِكُلِّ إِنْسَانٍ حَقُّ التَّمَتُّعِ بِكَافَّةِ الْحُقُوقِ وَالْحُرِّيَّاتِ دُونَمَا تَمْيِيزٍ مِنْ أَيِّ نَوْعٍ، وَلاَ سِيَّمَا التَّمْيِيزُ بِسَبَبِ الْعُنْصُرِ","لN N N N بNR N وN N N من R N P ولا D N بN N"
"قَدْ» اِسْمُ فِعْلٍ مَبْنِيٌّ، وَالنُّونُ لِلْوِقَايَةِ وَالْيَاءُ ضَمِيرٌ مُتَّصِلٌ مَبْنِيٌّ عَلَى السُّكُونِ فِي مَحَلِّ نَصْبٍ عَلَى أَنَّهُ مَفْعُولٌ بِه","A P N N J P وN لN وN N J J على N في N N على أنR N بR"
"الإِنْجِيلُ يَقُولُ: لَيْسَ بِالْخُبْزِ وَحْدَهُ يَحْيَى الإِنْسَانُ، ثَمَّ الْكَلْبُ يَجِدُ لُقْمَتَهُ أَيْضاً لَكِنَّهُ يَجِدُهَا فِي الْفَضَلاَتِ","N V P V بN NR Q N P D N V لNR N لكنR VR في N"
"مَا كَانَ قَرِيباً مِنْ أَنْ يَكُونَ صِرْفاً خَالِصاً لاَ شَائِبَةَ فِيهِ فَهُوَ بَعِيدٌ عَنِ الْفَسَادِ جِدّاً مِثْلُ الذَّهَبِ وَالْيَاقُوتِ","R V J من أن V N J لا N فيR فR J عن N N N N وN"
"يُقَدِّمُ التَّلْفازُ إِشْهارًا لِمَوادَّ غِذَائِيَّةٍ. . . إلخ» يُقَدِّمُ إِعْلاناً مُشَوِّقاً عَنْها يَجْلُبُ الْمُسْتَهْلِكَ إلى شِرائِه","V Q N لN J P P P N P V N J عنR V N إلى NR"
"إِنَّ تَمَاثِيلَ الزَّهْرَةِ لَيْسَتْ عَلَى نَحَافَةٍ وَدِقَّةٍ فِي الْخُصُورِ وَالأَطْرَافِ وَلَكِنَّهَا مِثَالُ الْجِسْمِ الْمَتِينِ الْمَنْسُوقِ","N N N V على N وN في N وN ولكنR N N J Q"
"الأَفْعَى إِذا جَامَعَها الذَّكَرُ واسْمُهُ الأُفْعُوانُ تَحَوَّلَتْ إِلَيْهِ، فَإِنْ ظَفَرَتْ بِهِ أَكَلَتْ رَأْسَهُ مِنْ شِدَّةِ عِشْقِها لَهُ","N إذا NR N وNR N V إليR P فإن V بR V NR من N NR لR"
"الْحُرُوفُ الشَّمْسِيَّةُ هِيَ: ت، ث، د، ذ، ر، ز، س، ش، ص، ض، ط، ظ، ل، ن، أَيِ الْحُرُوفُ الَّتِي لاَ تُلْفَظُ قَبْلَهَ","N N R P N P N P N P N P N P N P N P N P N P N P N P N P ل P N P R N R لا V NR"
"الحَسُودُ لاَ يَسُودُ","J لا V"
"ِصْبِرْ عَلَى مَضَضِ الحَسُودِ فإنَّ صَبْرَكَ قَاتِله. فالنَّارُ تأْكُلُ بَعْضَهَا  إنْ لَمْ تَجِدْ مَا تَأكُل","N على N J فإن NR VR P فN V بNR N لم V R V"
"حُرُوُف التَّوكِيدِ هِي: إنَّ أَنَّ، لامُ الابْتِدَاءِ، لاَمُ القَسَمِ، نُونُ التَّوكِيدِ الخَفِيفَةِ، نُونُ التَّوِكيدِ الثَّقِيلَة","N N R P N أن P لN N P لN N P N N J P N N J"
"مِرْوَحٌ يَدَوِيٌّ رَايَةٌ صَغِيرَةٌ دَائِرِيَّةٌ أَوْ مُرَبَّعَةٌ مِنْ وَرَقٍ أَوْ ثَوْبٍ تُحَرَّكُ بِاليَدِ لاسْتِجْلابِ الْهَوَاءِ فِي وَقْتِ الْحَرّ","Q J N N JR أو N من N أو N N بN لN N في N J"
"حَرَكَةٌ اِنْفِصالِيَّةٌ أَرادَتِ الْمَسَّ بِوَحْدَةِ الوَطَنِ بِالانْفِصالِ عَنْهُ، يَقودُها انْفِصالِيٌّ مُسَخَّرٌ وَراءهُ انْفِصالِيُّونَ","N N V N بN N بN عنR P VR J J NR J"
"لاَ يَبْدُو التَّشَابُهُ بَيْنَ الإِخْوَةِ إِلاَّ بِفِرَاسَةِ الْمُتَأَمِّلِ لِتَقَارُبِ الأَصْلِ وَفُرُوعِهِ وَتَبَاعُدِ الفُرُوعِ مُتَفَرِّقَاتٍ","لا V N N N إلا بN N لN N وNR وN N N"
"مِنْ حُقُوقِ الإنْسَانِ أنْ يَتَمَتَّعَ كُلُّ مَوَاطِنٍ بِحُرِّيَّةِ التَّجَوُّلِ وَحُرِّيَّةِ الرَّأْيِ وَحُرِّيَّةِ الاعْتِقَادِ وَحُرِّيَّةِ التَّعْبِيرِ","من N N أن V N N بN N وN N وN N وN N"
"إِنَّ الإنْسَانَ الْمَخْلُوقَ الْمُسَخَّرَ وَالضَّعيفَ الْمُسَيَّرَ لاَ يَلِيقُ بِهِ إِلاَّ التَّذَلُّلُ وَلاَ يَجُوزُ لَهُ إِلاَّ التَّوَاضُعُ","N N N J وN N لا V بR إلا N ولا V لR إلا N"
"لَوْ كَانَ الْمُقَامِرُ يَحْزَنُ عَلَى مِقْدَارِ مَا أَضَاعَهُ لَمَا عَادَ امْرُؤٌ قَطُّ إِلَى الْمُقَامَرَةِ بَعْدَ الخَسَارَةِ الأُولَى","لو V N V على N R N لR V V N إلى N N N J"
"ذَهَبَتْ يَوْماً إِلَى كُرْسِيِّ الِاعْتِرَافِ تَسْتَغْفِرُ الكَاهِنَ عَنْ مُخَالَفَةِ وَصِيَّةٍ مِنَ الوَصَايَا العَشْرِ الَّتِي حَفِظَتْهَا","V N إلى N N V N عن J N من N N R VR"
"قُلْ لَوْ كانَ البَحْرُ مِداداً لِكَلِمات رَبِّي لَنَفِدَ البَحْرُ قَبْلَ أنْ تَنْفَدَ كَلِماتُ رَبِّي وَلَوْ جِئْنا بِمِثْلِهِ مَدَدا","V لو V N N لN NR لV N N أن V N NR ولو V بNR V"
"الْحَبَّةُ الْمَدْفُونَةُ فِي الأَرْضِ تَطْلُعُ فَوْقَ الأَرْضِ بِمَعُونَةِ الْمَاءِ الَّذِي يُذْهِبُ عَنْهَا أَذَى اليُبْسِ وَالْمَوْتِ","N J في N V N N بN N R V عنR N N وN"
"فَإِذَا اسْتَفَزَّتْهَا امْرَأَةٌ وَعَارَكَتْهَا انْقَلَبَتْ إِلَى قِطَّةٍ مُتَنَمِّرَةٍ، سِلاَحُهَا أَظَافِرُهَا وَأَسْنَانُهَا وَلِسَانُهَا","فإذا VR N وVR V إلى NR Q P NR NR وNR وNR"
"كَانَ فِي الْحَجِّ مَوَاقِفُ اهْتَزَّ لَهَا قَلْبِي وَأَرْوَعُهَا عَلَى مَا أَذْكُرُ مُشَاهَدَةُ الكَعْبَةِ وَطَوَافُ النَّاسِ حَوْلَهَا","V في N N V لR NR وJR على R V N Q وN N NR"
"لَمْ يَقْتَنِعْ يَوْماً بِالأَوَامِرِ الصَّارِمَةِ الَّتِي يُلاحِقُهُ بِهَا لِلْحَيْلُولَةِ بَيْنَهُ وَبَيْنَ مَا تَصْبُو إلَيْهِ نَفْسُهُ","لم V N بN J R VR بR لN NR وN R V إليR NR"
"ما» النَّافِيَةِ تَدْخُلُ على الجُمْلَةِ الاسْمِيَّةِ وَتَعْمَلُ عَمَلَ أَخَواتِ لَيْسَ، أَيْ تَرْفَعُ الْمُبْتَدَأَ وَتَنْصِبُ الخَبَر","R P Q N على N J وV N N V P R V N وV Q"
"هُوَ مِن أَفضَلِهِمْ جَمِيعاً». و. فِي كُلِّ حَرْفٍ أَوِ اسْمٍ يَبْتَدِئُ بِهَمْزَةٍ مَا عَدَا الذِي سَيُذْكَرُ فِي هَمْزَةِ الوَصْل","R من VR N P P و P في N N أو N V بNR R V R AV في VR N"
"اِسْتَعَرْنَا مِنْ حِكَايَاتِ الأَهْلِ عَنِ العِفْرِيتِ مَعَالِمَ الشَّخْصِيَّةِ الَّتِي سَتَقُضُّ مَضَاجِعَنَا فِي لَيَالِي الشِّتَاءِ","V من N N عن N N J R AV NR في N N"
"لِيُخَلِّصُوا النَّاسَ مِنَ الآرَاءِ الفَاسِدَةِ الَّتِي تَضُرُّ النُّفُوسَ، وَالعَقَائِدَ الْخَبِيثَةَ الَّتِي تَضُرُّ أَصْحَابَهَا","لV N من N J R V N P وN J R V NR"
"يَتَكَوَّنُ الْمَنْزِلُ مِنْ أَرْبَعِ غُرَفٍ: غُرْفَةُ النَّوْمِ، وَغُرْفَةُ الطَّعَامِ، وَغُرْفَةُ الاسْتِقْبَالِ، وَغُرْفَةُ الأَوْلاَدِ","V N من Q N P N N P وN N P وN N P وN N"
"إِلَى مَتَى يَجِبُ أَنْ تَبْقَى عَوَاطِفُكَ وَمَوَاقِفُكَ طَيَّ الكِتْمَانِ» اِسْتَعِينُوا عَلَى قَضَاءِ حَوَائِجِكُمْ بِالكِتْمَان","إلى D V أن V NR وNR N N P Q على N NR بN"
"دَائِرَةُ الانْقِلابِ الصَّيْفِيِّ» وَتُسَمَّى أَيْضاً دَائِرَةَ السَّرَطَانِ، وَتَقُومُ فِي نِصْفِ الكُرَةِ الشَّمَالِيِّ فِي نح","N N J P وV N N N P وV في N N J في V"
"الْعَيْبُ فِي الرَّجُلِ الْمَذْكُورِ مَذْكُورٌ» هَلْ أَتَى عَلَى الإِنْسَانِ حِينٌ مِنَ الدَّهْرِ لَمْ يَكُنْ شَيْئاً مَذْكُورا","N في N J J P هل V على N N من N لم V N J"
"لاَقَيْتُ مِنْهُ عِنْدَ الاعْتِقَالِ مِنْ أَشْجَانٍ وَأَنْكَادٍ تَأَثَّرَ مِنْهَا القَلْبُ وَإِنْ لَمْ تَتَأَثَّرْ بِهَا الأَجْسَادُ ","V منR N N من N وN N منR N وإن لم V بR N"
"يَبُولُ فِي الفِرَاشِ كَمَا أَبُولُ فِي هَذِهِ المِبْوَلَةِ الآنَ وَكَمَا يَبُولُ جَمِيعُ النَّاسِ فِي جَمِيعِ الْمَبَاوِلِ","V في N كما V في G N N وكما V N N في N N"
"يُحَاكِي جَمِيعَ مَا يَسْمَعُهُ مِنْ أَصْوَاتِ الطَّيْرِ وَأَنْوَاعِ سَائِرِ الْحَيَوَانِ مُحَاكَاةً شَدِيدَةً لِقُوَّةِ انْفِعَالِهِ","V N R VR من N N وN J N N J لN NR"
"حَرِيصٌ عَلَى احْتِرَامِ القَانُونِ» لَقَدْ جَاءكُمْ رَسُولٌ مِنْ أنْفُسِكُمْ عَزِيزٌ عَلَيْهِ مَا عَنِتُّمْ، حَرِيصٌ عَلَيْكُم","J على N N P لA VR N من NR Q عليR R V P J عليR"
"رَأَيْتُ فِي مَدِينَتِنَا نُوراً إِلاَهِيّاً لاَ يَعْرِفُهُ إِلاَّ العَابِدُ الْمُتَبَتِّلُ الَّذِي يَهَبُ حَيَاتَهُ إِلَى الله","V في NR Q J لا VR إلا Q N R V NR إلى Q"
"سَواءٌ عَلَيَّ أَدَخَلْتَ أَمْ خَرَجْتَ». وَإِذَا كان بَعْدَها فِعْلانِ بِغَيْرِ هَمْزَةِ التَّسْوِيَةِ عُطِفَ الثّانِي بِـ أَ","N على V أم V P P وإذا V NR فN بN VR N N J N N"
"فَمَنْ مَنَّ عَلَيْهِ خَالِقُهُ بِالعَقْلِ وَأَعَانَ عَلَى نَفْسِهِ بِالْمُثَابَرَةِ عَلَى الأَدَبِ وَالحِرْصِ عَلَيْهِ سَعِدَ حَظُّهُ","فمن من عليR NR بN وV على NR بN على N وN عليR Q NR"
"كَيْفَ أَصْبَحْتَ ». هـ. اسْمُ شَرْطٍ مَبْنِيٌّ، غَيْرُ جَازِمٍ يَقْتَرِنُ بِفِعْلَيْنِ مُضَارِعَيْنِ مُتَوَافِقَيْنِ لَفْظاً وَمَعْنى","D V P P N P N N J P N J V Q N Q V وN"
"وَصَفَ لَهُ جَمِيعَ مَا وَرَدَ فِي الشَّرِيعَةِ مِنْ وَصْفِ العَالَمِ الإِلَهِيِّ وَالجَنَّةِ وَالنَّارِ وَالحَشْرِ وَالحِسَابِ","V لR N R وV في N من V N J وN وN وN وN"
"وَلاَ يَكُونُ الْمَرْءُ نَبِيلاً حَتَّى يَكُونَ نَبِيلَ الرَّأْيِ، نَبِيلَ اللَّفْظِ. . . طَاهِرَ الثَّوْبِ مِنَ الفَحْشَاءِ","ولا V N J حتى V Q N P Q N P P P Q N من N"
"أَزْهَقَ روحَهُ» يَسْأَلونَكَ عَنِ الرُّوحِ، قُلِ الرُّوحُ مِنْ أَمْرِ رَبِّي وَما أُوتِيتُمْ منَ العِلْمِ إِلاَّ قَليلا","V NR P VR عن N P V N من N NR وR Q من N إلا J"
"أَغَارَتْ طَائِرَاتُ العَدُوِّ عَلَى مُخَيَّمَاتِ اللاَّجِئِينَ الفِلَسْطِينِيِّينَ، وَسَقَطَ عَدَدٌ مِنَ القَتْلَى وَالجَرْحَى","V N N على N N N P وV N من N وN"
"مَهْمَا تَسْأَلْ لاَ تَنْتَظِرْ جَوَاباً». وَتَكُونُ مَفْعُولاً مُطْلَقاً إِذَا جَاءَ بَعْدَهَا فِعْلاَنِ مِنَ اللَّفْظِ نَفْسِه","J V لا V N P P وV N J إذا V NR فN من N NR"
"أَيَّامُ الأُسْبُوعِ هِيَ: يَوْمُ الأَحَدِ وَالاثْنَيْنِ وَالثُّلاَثَاءِ وَالأَرْبِعَاءِ وَالْخَمِيسِ وَالْجُمُعَةِ وَالسَّبْت","N N R P N N وN وN وN وQ وQ وN"
"اِنْقَلَبَ الفَتَى نَاسِكاً وَقُورَ السَّمْتِ صَلْبَ القَسَمَاتِ يُرَوِّدُ نَفْسَهُ عَلَى أَلْوَانٍ مِنَ التَّقَشُّفِ وَالشَّظَفِ","V N N وV N N N V NR على N من N وN"
"تَغَيَّرَتْ أَحْوَالُ النَّاسِ فِي الأزْمِنَةِ الحَدِيثَةِ عَكْسَ مَا كَانَ عَلَيْهِ الأمْرُ في الأزْمِنَةِ الْمَاضِيَةِ","V N N في Q J N R V عليR N في Q J"
"فِي الإِنْسَانِ مِنْ جَمِيعِ طَبَائِعِ الْحَيَوَانِ أَشْكَالٌ مِنْ خَتْلِ الذِّئْبِ وَرَوَغَانِ الثَّعْلَبِ وَوُثُوبِ الأَسَدِ","في N من N N N N من V N وN N Q Q"
"يَدُورُ الْحَديثُ فِي أَخْبَارِ الصِّحَّةِ وَأَخْبَارِ الأَقَارِبِ وَمَصَائِبِ الوَقْتِ وَشَيْطَنَةِ الأَوْلاَدِ وَالبَنَاتِ","V N في N N وN N وN N وVR N وN"
"يَمْلِكُ ثَرْوَةً كَبِيرَةً» وَلاَ يُنْفِقُونَ نَفَقَةً صَغِيرَةً وَلاَ كَبِيرَةً وَلاَ يَقْطَعُونَ وَادِياً إِلاَّ كُتِبَ لَهُ","V N J P ولا V N N ولا J ولا V وV إلا V لR"
"اِخْتَارَ النَّاسُ كُنْيَةَ الفَارُوقِ لِعُمَرَ تَعْظِيماً وَتَوْقِيراً، لأَنَّهُ كَانَ يُفَرِّقُ بَيْنَ الْحَقِّ وَالبَاطِلِ","V N كN Q لQ N Q P لأنR V V N N وN"
"جَاءَ إِلَى الْمَوْعِدِ قَبْلَ فَوَاتِ الأَوَانِ». ب. ظَرْفُ مَكَانٍ يَدُلُّ عَلَى التَّقَدُّمِ فِي الْمَكَانِ وَالْمَوْقِع","V إلى N N N N P P N P N N V على N في N وN"
"فَإِذَا كَانَ مِنْ قَوْلِ الْمُنْشِدِ وَقَرِيضِهِ وَمِنْ نَحْتِهِ وَتَحْبِيرِهِ، فَقَدْ بَلَغَ الغَايَةَ وَأَقَامَ النِّهَايَةَ","فإذا V من N N وNR ومن NR Q P فA V N وV N"
"مَنْ نَصَبَ نَفْسَهُ لِلنَّاسِ إِمَاماً فَعَلَيْهِ أَنْ يَبْدَأَ بِتَعْلِيمِ نَفْسِهِ وَتَقْوِيمِهَا فِي السِّيرَةِ وَالطُّعْمَةِ","من N NR لN N فعليR أن V بN NR وNR في N وN"
"نَالَ ثَوَاباً» جَزَاءً عَلَى عَمَلِ خَيْرٍ قَامَ بِهِ. فآتاهُمُ اللَّهُ ثَوابَ الدُّنْيا وَحُسْنَ ثَوابِ الآخِرَ","V N P N على N N V بR P فVR Q N N وQ N J"
"وَلاَ يَكُونُ الْمَرْءُ نبيلا حتى يَكُونَ نَبِيلَ الرَّأْيِ، إِنْ وَافَقَ ذَلِكَ عِرْقاً صَالِحاً وَمَجْداً تَالِداً","ولا V N J حتى V Q N P N V G N J وN N"
"أَخَذَتْ ظُلْمَةُ اللَّيْلِ تَغْزُو الفَضاءَ» وَما يَسْتَوِي الأَعْمَى والبَصيرُ وَلا الظُّلُماتُ وَلا النُّور","V NR N V N P وR V N وN ولا N ولا Q"
"إِرَادَةُ الشَّعْبِ هِيَ أَنْ تَعُمَّ الْمُسَاوَاةُ بَيْنَ جَمِيعِ الأَفْرَادِ، مُسَاوَاةً فِي الحُقُوقِ وَالوَاجِبَاتِ","VR N R أن V N N N N P N في N وN"
"القَضِيَّةُ بِيَدِ أَصْحابِ الأمْرِ وَالنَّهْيِ» وأَطِيعوا اللَّهَ وَأَطِيعُوا الرَّسولَ وَأُولِي الأمْرِ مِنْكُم","N N N N وN P Q Q Q N وJR N منR"
"بَدَا لِي مِنْ قَدَمَيْهَا الْمُغَبَّرَتَيْنِ فِي الْحِذَاءِ الْعَتِيقِ الْمُهْتَرِئِ أَنَّهَا كَانَتْ فِي رِحْلَةٍ بَعِيدَةٍ","V لR من NR J في N J J أنR V في N J"
"تَحَوَّلَتْ عِظامُهُ إلى رُفاتٍ» وَقالُوا أَئِذا كُنَّا عِظاماً وَرُفاتاً أءِنَّا لَمَبْعُوثُونَ خَلْقاً جَديدا","V NR إلى N P وV Q V N وN Q لN N J"
"جَلَسَ الطِّفْلُ مُقَرْفِصاً فِي مُوَاجَهَةِ الأثَافِيّ مُتَرقّباً نُضْجَ ثَمَرَةِ البَلُّوطِ الْمُودَعَةِ فِي الرَّمَادِ","V N Q في N N Q N N N N في N"
"مَنْ نَصَّبَ نَفْسَهُ للنَّاسِ إِمَاماً فَعَلَيْهِ أَنْ يَبْدَأَ بِتَعْلِيمِ نَفْسِهِ وَتَقْوِيمِهَا فِي السِّيرَةِ وَاللَّفْظِ","من N NR لN N فعليR أن V بN NR وNR في N وN"
"إِنَّهَا الكَلِمَةُ الَّتِي ظَلَّتْ تُدَوِّي فِي ضَمِيرِ كُلِّ مُوَاطِنٍ كَأَنَّهَا الْمَاءُ الَّذِي يَرْوِي ظَمَأَ عَطَشِهَا","إنR N R V V في N N N كأنR N R V N NR"
"مَرَّ سِرْبٌ مِنَ اللَّقَالِقِ فِي الصَّبَاحِ وَمَا هِيَ إلا دَقَائِقُ مَعْدُودَةٌ حَتَّى تتَالَتْ أَسْرَابٌ وَأسْرَابٌ","N N من N في N وR R إلا N J حتى V N وN"
"وَجَدْتُ أَصْحاباً سِواكُمْ» أَقيمُوا بَنِي أُمِّي صُدورَ مَطِيِّكُم. . . فَإِنِّي إلى أَهْلٍ سِواكُمْ لأَمْيَل","V N NR P Q Q NR N Q P P P فأنR إلى N NR لQ"
"أبْيَاتُ القَصِيدَةِ وَمَا قُلْتُ مِنْ شِعْرٍ تَكَادُ بُيُوتُهُ. . . إذَا كُتِبَتْ يَبْيَضُّ مِنْ نُورِهَا الحِبْرُ","N N وR V من V V NR P P P إذا V V من NR N"
